entry_time,exit_time,month,direction,entry_price,exit_price,pnl,bars,exit_reason,dist_atr_entry,score_entry,factors_entry,regime_entry
2024-12-14 04:00,2024-12-17 00:00,2024-12,BUY,2177.98,2181.98,-0.1,20,reverse_signal,2.65,4,"TREND+,DIVERG,LOW-VOL",ranging
2024-12-17 00:00,2024-12-17 06:00,2024-12,SELL,2181.98,2188.28,-1.13,6,hard_stop,1.41,3,"KDJ-OB,TOP-DIV",ranging
2024-12-17 07:00,2024-12-17 09:00,2024-12,SELL,2187.85,2191.21,-0.84,2,reverse_signal,2.51,4,"KDJ-OB,KC-TOP,TOP-DIV",ranging
2024-12-17 09:00,2024-12-17 14:00,2024-12,BUY,2191.21,2185.44,-1.08,5,hard_stop,3.32,4,"TREND+,DIVERG,LOW-VOL",ranging
2024-12-17 15:00,2024-12-18 10:00,2024-12,BUY,2184.55,2190.57,0.1,19,reverse_signal,-0.18,5,"TREND+,KDJ-OS,DIVERG,LOW-VOL",ranging
2024-12-18 10:00,2024-12-18 15:00,2024-12,SELL,2190.57,2195.73,-1.02,5,hard_stop,2.26,3,"KDJ-OB,TOP-DIV",ranging
2024-12-18 20:00,2024-12-19 07:00,2024-12,BUY,2190.89,2186.17,-0.97,11,hard_stop,0.59,3,"TREND+,KDJ-OS,LOW-VOL",ranging
2024-12-19 08:00,2024-12-20 00:00,2024-12,BUY,2189.58,2203.57,0.9,16,reverse_signal,0.06,4,"TREND+,KDJ-OS,BB-BOT,LOW-VOL",ranging
2024-12-20 00:00,2024-12-20 03:00,2024-12,SELL,2203.57,2197.47,0.11,3,reverse_signal,2.3,4,"KDJ-OB,KC-TOP,TOP-DIV",ranging
2024-12-20 03:00,2024-12-20 07:00,2024-12,BUY,2197.47,2207.79,0.53,4,reverse_signal,-0.09,3,"TREND+,KDJ-OS,LOW-VOL",ranging
2024-12-20 07:00,2024-12-20 13:00,2024-12,SELL,2207.79,2210.62,-0.78,6,reverse_signal,2.99,4,"KDJ-OB,KC-TOP,TOP-DIV",ranging
2024-12-20 13:00,2024-12-21 02:00,2024-12,BUY,2210.62,2211.56,-0.41,13,reverse_signal,2.46,4,"TREND+,DIVERG,LOW-VOL",ranging
2024-12-21 02:00,2024-12-21 03:00,2024-12,SELL,2211.56,2216.68,-1.01,1,reverse_signal,1.06,3,"KDJ-OB,TOP-DIV",ranging
2024-12-21 03:00,2024-12-23 14:00,2024-12,BUY,2216.68,2218.81,-0.29,11,reverse_signal,2.58,4,"TREND+,DIVERG,LOW-VOL",ranging
2024-12-23 14:00,2024-12-23 20:00,2024-12,SELL,2218.81,2217.2,-0.34,6,reverse_signal,2.09,3,"KDJ-OB,TOP-DIV",ranging
2024-12-23 20:00,2024-12-24 03:00,2024-12,BUY,2217.2,2211.81,-1.04,7,hard_stop,1.05,4,"TREND+,DIVERG,LOW-VOL",ranging
2024-12-24 04:00,2024-12-24 08:00,2024-12,BUY,2211.3,2205.61,-1.07,4,hard_stop,-1.11,3,"TREND+,KDJ-OS,LOW-VOL",ranging
2024-12-24 09:00,2024-12-24 14:00,2024-12,BUY,2205.01,2199.06,-1.1,5,hard_stop,-3.0,4,"TREND+,KDJ-OS,KC-BOT,LOW-VOL",ranging
2024-12-24 15:00,2024-12-24 20:00,2024-12,BUY,2200.11,2192.84,-1.23,5,hard_stop,-3.07,6,"TREND+,KDJ-OS,KC-BOT,DIVERG,LOW-VOL",ranging
2024-12-24 21:00,2024-12-25 17:00,2024-12,BUY,2193.9,2195.52,-0.34,20,reverse_signal,-3.46,7,"TREND+,KDJ-OS,KC-BOT,DIVERG,RSI-OS,LOW-VOL",ranging
2024-12-25 17:00,2024-12-25 21:00,2024-12,SELL,2195.52,2184.86,0.57,4,reverse_signal,-0.25,3,"KDJ-OB,TOP-DIV",ranging
2024-12-25 21:00,2024-12-25 23:00,2024-12,BUY,2184.86,2178.77,-1.11,2,hard_stop,-3.29,3,"KDJ-OS,KC-BOT,LOW-VOL",ranging
2024-12-26 00:00,2024-12-26 09:00,2024-12,BUY,2180.59,2174.45,-1.11,9,hard_stop,-3.48,4,"KDJ-OS,KC-BOT,RSI-OS,LOW-VOL",ranging
2024-12-26 10:00,2024-12-26 14:00,2024-12,BUY,2174.97,2179.63,-0.03,4,reverse_signal,-3.05,6,"KDJ-OS,KC-BOT,DIVERG,RSI-OS,LOW-VOL",ranging
2024-12-26 14:00,2024-12-26 18:00,2024-12,SELL,2179.63,2180.21,-0.56,4,reverse_signal,-0.23,3,"KDJ-OB,TOP-DIV",ranging
2024-12-26 18:00,2024-12-27 01:00,2024-12,BUY,2180.21,2180.89,-0.43,7,reverse_signal,0.01,3,"DIVERG,LOW-VOL",ranging
2024-12-27 01:00,2024-12-27 03:00,2024-12,SELL,2180.89,2187.44,-1.16,2,hard_stop,0.57,3,"KDJ-OB,TOP-DIV",ranging
2024-12-27 04:00,2024-12-27 06:00,2024-12,SELL,2184.66,2188.57,-0.89,2,reverse_signal,1.35,3,"KDJ-OB,TOP-DIV",ranging
2024-12-27 06:00,2024-12-27 17:00,2024-12,BUY,2188.57,2194.11,0.05,11,reverse_signal,2.3,3,"DIVERG,LOW-VOL",ranging
2024-12-27 17:00,2024-12-30 08:00,2024-12,SELL,2194.11,2201.55,-1.24,15,hard_stop,1.97,4,"KDJ-OB,KC-TOP,TOP-DIV",ranging
2024-12-30 09:00,2024-12-30 22:00,2024-12,BUY,2204.68,2199.17,-1.05,13,hard_stop,3.0,4,"TREND+,DIVERG,LOW-VOL",ranging
2024-12-30 23:00,2025-01-01 00:00,2024-12,BUY,2198.35,2211.82,0.85,25,reverse_signal,-0.73,5,"TREND+,KDJ-OS,DIVERG,LOW-VOL",ranging
2025-01-01 00:00,2025-01-01 02:00,2025-01,SELL,2211.82,2213.81,-0.7,2,reverse_signal,1.58,3,"KDJ-OB,TOP-DIV",ranging
2025-01-01 02:00,2025-01-01 05:00,2025-01,BUY,2213.81,2217.79,-0.1,3,reverse_signal,2.04,4,"TREND+,DIVERG,LOW-VOL",ranging
2025-01-01 05:00,2025-01-01 07:00,2025-01,SELL,2217.79,2227.79,-1.5,2,hard_stop,3.01,4,"KDJ-OB,KC-TOP,TOP-DIV",ranging
2026-01-20 13:00,2026-01-21 11:00,2026-01,SELL,4680.02,4835.09,-16.01,21,hard_stop,17.89,5,"KDJ-OB,KC-TOP,TOP-DIV,RSI-OB",transition
2026-01-21 12:00,2026-01-21 17:00,2026-01,SELL,4836.57,4855.11,-2.35,5,reverse_signal,6.54,3,"KDJ-OB,KC-TOP,RSI-OB",ranging
2026-01-21 17:00,2026-01-23 04:00,2026-01,BUY,4855.11,4915.96,5.59,34,reverse_signal,4.77,3,"TREND+,DIVERG",transition
2026-01-23 04:00,2026-01-23 20:00,2026-01,SELL,4915.96,4929.7,-1.87,15,reverse_signal,2.61,3,"KDJ-OB,KC-TOP,RSI-OB",ranging
2026-01-23 20:00,2026-01-26 09:00,2026-01,BUY,4929.7,5039.65,10.49,12,reverse_signal,0.55,3,"TREND+,KDJ-OS,LOW-VOL",ranging
2026-01-26 09:00,2026-01-26 20:00,2026-01,SELL,5039.65,5091.6,-5.7,11,hard_stop,3.29,3,"KDJ-OB,KC-TOP,RSI-OB",ranging
2026-01-27 02:00,2026-01-27 05:00,2026-01,SELL,5089.38,5028.48,5.59,3,reverse_signal,1.2,3,"KDJ-OB,TOP-DIV",ranging
2026-01-27 05:00,2026-01-27 13:00,2026-01,BUY,5028.48,5076.79,4.33,7,reverse_signal,-1.08,3,"TREND+,BB-BOT,LOW-VOL",ranging
2026-01-27 13:00,2026-01-27 19:00,2026-01,SELL,5076.79,5098.65,-2.69,6,reverse_signal,0.63,3,"KDJ-OB,TOP-DIV",ranging
2026-01-27 19:00,2026-01-28 03:00,2026-01,BUY,5098.65,5081.09,-2.26,8,reverse_signal,1.03,4,"TREND+,DIVERG,LOW-VOL",ranging
2026-01-28 03:00,2026-01-28 04:00,2026-01,SELL,5081.09,5087.86,-1.18,1,reverse_signal,0.23,3,"KDJ-OB,TOP-DIV",ranging
2026-01-28 04:00,2026-01-29 02:00,2026-01,BUY,5087.86,5299.64,20.68,21,reverse_signal,0.44,4,"TREND+,DIVERG,LOW-VOL",ranging
2026-01-29 02:00,2026-01-29 06:00,2026-01,SELL,5299.64,5376.49,-8.18,4,hard_stop,2.03,4,"KDJ-OB,TOP-DIV,RSI-OB",transition
2026-01-29 07:00,2026-01-29 09:00,2026-01,SELL,5417.07,5511.38,-9.93,1,hard_stop,3.92,5,"KDJ-OB,KC-TOP,TOP-DIV,RSI-OB",transition
2026-01-29 10:00,2026-01-30 01:00,2026-01,SELL,5520.12,5182.35,33.28,15,reverse_signal,4.53,5,"KDJ-OB,KC-TOP,TOP-DIV,RSI-OB",transition
2026-01-30 01:00,2026-01-30 19:00,2026-01,BUY,5182.35,5013.56,-17.38,17,hard_stop,-4.11,5,"TREND+,KDJ-OS,BB-BOT,KC-BOT,RSI-OS",transition
2026-01-30 20:00,2026-01-31 03:00,2026-01,BUY,5119.43,4849.56,-27.49,7,hard_stop,-1.56,3,"TREND+,KDJ-OS,KC-BOT",transition
2026-01-31 04:00,2026-02-02 13:00,2026-01,BUY,4879.98,4646.55,-23.84,8,hard_stop,-2.36,5,"KDJ-OS,BB-BOT,KC-BOT,DIVERG",transition
2026-02-02 14:00,2026-02-03 10:00,2026-02,BUY,4679.2,4780.11,9.59,19,reverse_signal,-2.1,3,"KDJ-OS,KC-BOT,RSI-OS",transition
2026-02-03 10:00,2026-02-03 23:00,2026-02,SELL,4780.11,4932.5,-15.74,13,hard_stop,0.54,3,"KDJ-OB,TOP-DIV",transition
2026-02-04 00:00,2026-02-04 13:00,2026-02,SELL,4916.94,5069.92,-15.8,12,hard_stop,0.93,3,"KDJ-OB,TOP-DIV",transition
2026-02-05 02:00,2026-02-06 07:00,2026-02,BUY,4904.59,4775.34,-13.43,28,hard_stop,-1.57,3,"KDJ-OS,BB-BOT,KC-BOT",transition
2026-02-06 09:00,2026-02-09 09:00,2026-02,BUY,4703.76,5036.03,32.73,23,reverse_signal,-2.54,3,"KDJ-OS,BB-BOT,RSI-OS",transition
2026-02-09 09:00,2026-02-10 04:00,2026-02,SELL,5036.03,5062.62,-3.16,19,reverse_signal,2.4,3,"KDJ-OB,KC-TOP,RSI-OB",transition
2026-02-10 04:00,2026-02-11 11:00,2026-02,BUY,5062.62,5052.42,-1.52,29,reverse_signal,1.3,4,"TREND+,DIVERG,LOW-VOL",ranging
2026-02-11 11:00,2026-02-11 15:00,2026-02,SELL,5052.42,5052.27,-0.49,4,reverse_signal,0.63,3,"KDJ-OB,TOP-DIV",ranging
2026-02-11 15:00,2026-02-12 05:00,2026-02,BUY,5052.27,5081.96,2.47,14,reverse_signal,0.46,4,"TREND+,DIVERG,LOW-VOL",ranging
2026-02-12 05:00,2026-02-12 06:00,2026-02,SELL,5081.96,5086.61,-0.96,1,reverse_signal,0.49,3,"KDJ-OB,TOP-DIV",ranging
2026-02-12 06:00,2026-02-13 02:00,2026-02,BUY,5086.61,4954.45,-13.72,19,hard_stop,0.6,4,"TREND+,DIVERG,LOW-VOL",ranging
2026-02-13 03:00,2026-02-13 13:00,2026-02,BUY,4940.96,4981.27,3.53,9,reverse_signal,-2.96,4,"BB-BOT,KC-BOT,RSI-OS,LOW-VOL",ranging
2026-02-13 13:00,2026-02-13 16:00,2026-02,SELL,4981.27,4967.16,0.91,3,reverse_signal,-0.27,3,"KDJ-OB,TOP-DIV",transition
2026-02-13 16:00,2026-02-16 20:00,2026-02,BUY,4967.16,5005.98,3.38,27,reverse_signal,-0.49,3,"TREND+,DIVERG",transition
2026-02-16 20:00,2026-02-17 03:00,2026-02,SELL,5005.98,4991.54,0.94,7,reverse_signal,0.14,3,"KDJ-OB,TOP-DIV",ranging
2026-02-17 03:00,2026-02-17 10:00,2026-02,BUY,4991.54,4935.65,-6.09,4,hard_stop,-0.24,3,"TREND+,KDJ-OS,LOW-VOL",ranging
2026-02-17 11:00,2026-02-17 15:00,2026-02,BUY,4957.56,4888.77,-7.38,4,hard_stop,-1.23,3,"BB-BOT,KC-BOT,LOW-VOL",ranging
2026-02-17 16:00,2026-02-19 19:00,2026-02,BUY,4910.26,4995.67,8.04,49,reverse_signal,-2.07,3,"BB-BOT,KC-BOT,LOW-VOL",ranging
2026-02-19 19:00,2026-02-20 10:00,2026-02,SELL,4995.67,5006.31,-1.56,14,reverse_signal,0.77,3,"KDJ-OB,TOP-DIV",ranging
2026-02-20 10:00,2026-02-23 22:00,2026-02,BUY,5006.31,5164.1,15.28,35,reverse_signal,0.77,4,"TREND+,DIVERG,LOW-VOL",ranging
2026-02-23 22:00,2026-02-24 05:00,2026-02,SELL,5164.1,5215.67,-5.66,7,hard_stop,1.72,3,"KDJ-OB,TOP-DIV",ranging
2026-02-24 06:00,2026-02-24 15:00,2026-02,SELL,5236.4,5182.55,4.88,8,reverse_signal,2.86,5,"KDJ-OB,KC-TOP,TOP-DIV,RSI-OB",ranging
2026-02-24 15:00,2026-02-24 23:00,2026-02,BUY,5182.55,5114.98,-7.26,8,hard_stop,0.04,3,"TREND+,KDJ-OS,LOW-VOL",ranging
2026-02-25 00:00,2026-02-26 04:00,2026-02,BUY,5128.54,5201.87,6.83,27,reverse_signal,-1.49,5,"TREND+,KDJ-OS,BB-BOT,KC-BOT,LOW-VOL",ranging
2026-02-26 04:00,2026-02-26 06:00,2026-02,SELL,5201.87,5152.0,4.49,2,reverse_signal,0.69,3,"KDJ-OB,TOP-DIV",ranging
2026-02-26 06:00,2026-02-26 17:00,2026-02,BUY,5152.0,5185.91,2.89,10,reverse_signal,-1.4,3,"TREND+,BB-BOT,LOW-VOL",ranging
2026-02-26 17:00,2026-02-26 19:00,2026-02,SELL,5185.91,5186.37,-0.55,2,reverse_signal,-0.03,3,"KDJ-OB,TOP-DIV",ranging
2026-02-26 19:00,2026-02-27 02:00,2026-02,BUY,5186.37,5179.66,-1.17,7,reverse_signal,0.02,4,"TREND+,DIVERG,LOW-VOL",ranging
2026-02-27 02:00,2026-02-27 04:00,2026-02,SELL,5179.66,5180.2,-0.55,2,reverse_signal,-0.03,3,"KDJ-OB,TOP-DIV",ranging
2026-02-27 04:00,2026-02-28 07:00,2026-02,BUY,5180.2,5278.79,9.36,26,reverse_signal,0.04,4,"TREND+,DIVERG,LOW-VOL",ranging
2026-02-28 07:00,2026-03-02 09:00,2026-02,SELL,5278.79,5386.79,-11.3,1,hard_stop,2.84,3,"KDJ-OB,KC-TOP,RSI-OB",ranging
2026-03-02 10:00,2026-03-02 17:00,2026-03,SELL,5347.25,5408.24,-6.6,7,hard_stop,3.84,3,"KDJ-OB,KC-TOP,RSI-OB",transition
2026-03-02 18:00,2026-03-03 02:00,2026-03,SELL,5393.95,5289.78,9.92,8,reverse_signal,2.93,5,"KDJ-OB,KC-TOP,TOP-DIV,RSI-OB",transition
2026-03-03 02:00,2026-03-03 21:00,2026-03,BUY,5289.78,5144.71,-15.01,18,hard_stop,-1.45,3,"TREND+,KDJ-OS,LOW-VOL",ranging
2026-03-03 22:00,2026-03-04 00:00,2026-03,BUY,5224.46,5037.68,-19.18,2,hard_stop,-1.62,4,"TREND+,KDJ-OS,BB-BOT,KC-BOT",transition
2026-03-04 01:00,2026-03-04 10:00,2026-03,BUY,5095.64,5138.53,3.79,8,reverse_signal,-2.73,3,"KDJ-OS,BB-BOT,KC-BOT",transition
2026-03-04 10:00,2026-03-04 19:00,2026-03,SELL,5138.53,5182.12,-4.86,9,reverse_signal,-0.71,3,"KDJ-OB,TOP-DIV",transition
2026-03-04 19:00,2026-03-05 14:00,2026-03,BUY,5182.12,5171.5,-1.56,18,reverse_signal,0.26,3,"DIVERG,LOW-VOL",ranging
2026-03-05 14:00,2026-03-06 01:00,2026-03,SELL,5171.5,5102.38,6.41,11,reverse_signal,0.21,3,"KDJ-OB,TOP-DIV",ranging
2026-03-06 01:00,2026-03-09 20:00,2026-03,BUY,5102.38,5105.3,-0.21,41,reverse_signal,-1.41,3,"BB-BOT,KC-BOT,LOW-VOL",ranging
2026-03-09 20:00,2026-03-09 23:00,2026-03,SELL,5105.3,5094.96,0.53,3,reverse_signal,-0.04,3,"KDJ-OB,TOP-DIV",ranging
2026-03-09 23:00,2026-03-10 05:00,2026-03,BUY,5094.96,5123.19,2.32,6,reverse_signal,-0.23,4,"KDJ-OS,DIVERG,LOW-VOL",ranging
2026-03-10 05:00,2026-03-10 12:00,2026-03,SELL,5123.19,5184.05,-6.59,6,reverse_signal,0.65,3,"KDJ-OB,TOP-DIV",ranging
2026-03-10 12:00,2026-03-11 00:00,2026-03,BUY,5184.05,5205.65,1.66,12,reverse_signal,1.92,3,"DIVERG,LOW-VOL",ranging
2026-03-11 00:00,2026-03-11 20:00,2026-03,SELL,5205.65,5187.62,1.3,19,reverse_signal,1.6,3,"KDJ-OB,TOP-DIV",ranging
2026-03-11 20:00,2026-03-12 09:00,2026-03,BUY,5187.62,5138.95,-5.37,12,hard_stop,-0.28,3,"TREND+,KDJ-OS,LOW-VOL",ranging
2026-03-12 10:00,2026-03-13 06:00,2026-03,BUY,5134.17,5084.56,-5.46,20,hard_stop,-1.75,5,"KDJ-OS,BB-BOT,DIVERG,LOW-VOL",ranging
2026-03-13 07:00,2026-03-14 06:00,2026-03,BUY,5079.73,5016.25,-6.85,22,hard_stop,-2.55,5,"KDJ-OS,BB-BOT,KC-BOT,RSI-OS,LOW-VOL",ranging
2026-03-14 07:00,2026-03-16 17:00,2026-03,BUY,5020.44,5012.1,-1.33,9,reverse_signal,-2.19,3,"KDJ-OS,RSI-OS,LOW-VOL",ranging
2026-03-16 17:00,2026-03-16 20:00,2026-03,SELL,5012.1,4975.3,3.18,3,reverse_signal,-1.04,3,"KDJ-OB,TOP-DIV",ranging
2026-03-16 20:00,2026-03-17 12:00,2026-03,BUY,4975.3,5027.7,4.74,15,reverse_signal,-2.02,3,"KDJ-OS,RSI-OS,LOW-VOL",ranging
2026-03-17 12:00,2026-03-18 07:00,2026-03,SELL,5027.7,5003.38,1.93,19,reverse_signal,0.65,3,"KDJ-OB,TOP-DIV",ranging
2026-03-18 07:00,2026-03-18 22:00,2026-03,BUY,5003.38,4930.19,-7.82,14,hard_stop,-0.26,3,"DIVERG,LOW-VOL",ranging
2026-03-18 23:00,2026-03-19 07:00,2026-03,BUY,4881.57,4818.59,-6.8,8,hard_stop,-4.45,5,"KDJ-OS,BB-BOT,KC-BOT,RSI-OS,LOW-VOL",ranging
2026-03-19 09:00,2026-03-19 17:00,2026-03,BUY,4834.47,4763.77,-7.57,8,hard_stop,-2.8,3,"KDJ-OS,KC-BOT,RSI-OS",transition
2026-03-19 18:00,2026-03-19 22:00,2026-03,BUY,4727.86,4652.6,-8.03,4,hard_stop,-4.34,4,"KDJ-OS,BB-BOT,KC-BOT,RSI-OS",transition
2026-03-19 23:00,2026-03-23 10:00,2026-03,BUY,4574.24,4464.67,-11.46,33,hard_stop,-5.5,4,"KDJ-OS,BB-BOT,KC-BOT,RSI-OS",transition
2026-03-23 11:00,2026-03-23 17:00,2026-03,BUY,4354.13,4220.4,-13.87,6,hard_stop,-4.02,4,"KDJ-OS,BB-BOT,KC-BOT,RSI-OS",transition
2026-03-23 18:00,2026-03-23 23:00,2026-03,BUY,4203.95,4478.49,26.95,5,reverse_signal,-3.64,4,"KDJ-OS,BB-BOT,KC-BOT,RSI-OS",transition
2026-03-23 23:00,2026-03-24 12:00,2026-03,SELL,4478.49,4321.97,15.15,12,reverse_signal,1.06,3,"KDJ-OB,TOP-DIV",transition
2026-03-24 12:00,2026-03-24 19:00,2026-03,BUY,4321.97,4411.94,8.5,7,reverse_signal,-1.1,3,"KDJ-OS,DIVERG",transition
2026-03-24 19:00,2026-03-25 02:00,2026-03,SELL,4411.94,4411.67,-0.47,7,reverse_signal,0.34,3,"KDJ-OB,TOP-DIV",transition
2026-03-25 02:00,2026-03-25 12:00,2026-03,BUY,4411.67,4594.72,17.81,9,reverse_signal,0.23,3,"DIVERG,LOW-VOL",ranging
2026-03-25 12:00,2026-03-26 07:00,2026-03,SELL,4594.72,4505.45,8.43,19,reverse_signal,2.65,3,"KDJ-OB,KC-TOP,RSI-OB",transition
2026-03-26 07:00,2026-03-26 20:00,2026-03,BUY,4505.45,4423.59,-8.69,12,hard_stop,-0.63,3,"KDJ-OS,BB-BOT,LOW-VOL",ranging
2026-03-27 05:00,2026-03-28 02:00,2026-03,BUY,4394.48,4523.92,12.44,20,reverse_signal,-1.46,3,"KDJ-OS,DIVERG",transition
2026-03-28 02:00,2026-03-30 11:00,2026-03,SELL,4523.92,4432.07,8.69,8,reverse_signal,2.15,4,"KDJ-OB,KC-TOP,TOP-DIV",transition
2026-03-30 11:00,2026-03-30 15:00,2026-03,BUY,4432.07,4496.83,5.98,4,reverse_signal,-0.89,3,"KDJ-OS,DIVERG",transition
2026-03-30 15:00,2026-03-30 22:00,2026-03,SELL,4496.83,4559.46,-6.76,7,reverse_signal,0.69,3,"KDJ-OB,TOP-DIV",transition
2026-03-30 22:00,2026-03-31 14:00,2026-03,BUY,4559.46,4557.07,-0.74,15,reverse_signal,1.68,3,"DIVERG,LOW-VOL",ranging
2026-03-31 14:00,2026-03-31 22:00,2026-03,SELL,4557.07,4582.22,-3.02,8,reverse_signal,0.71,3,"KDJ-OB,TOP-DIV",ranging
2026-03-31 22:00,2026-04-01 05:00,2026-03,BUY,4582.22,4667.41,8.02,7,reverse_signal,1.03,4,"TREND+,DIVERG,LOW-VOL",ranging
2026-04-01 05:00,2026-04-01 10:00,2026-04,SELL,4667.41,4696.24,-3.38,4,reverse_signal,2.5,3,"KDJ-OB,KC-TOP,RSI-OB",transition
2026-04-01 10:00,2026-04-01 17:00,2026-04,BUY,4696.24,4730.47,2.92,7,reverse_signal,2.52,3,"TREND+,DIVERG",transition
2026-04-01 17:00,2026-04-01 19:00,2026-04,SELL,4730.47,4728.52,-0.31,2,reverse_signal,2.46,3,"TOP-DIV,RSI-OB",transition
2026-04-01 19:00,2026-04-01 22:00,2026-04,BUY,4728.52,4752.42,1.89,3,reverse_signal,2.0,3,"TREND+,DIVERG",transition
2026-04-01 22:00,2026-04-02 12:00,2026-04,SELL,4752.42,4696.55,5.09,13,reverse_signal,2.27,3,"KDJ-OB,KC-TOP,RSI-OB",ranging
2026-04-02 12:00,2026-04-02 16:00,2026-04,BUY,4696.55,4594.12,-10.74,4,hard_stop,-1.22,4,"TREND+,BB-BOT,KC-BOT,LOW-VOL",ranging
2026-04-02 17:00,2026-04-07 15:00,2026-04,BUY,4599.12,4659.55,5.54,44,reverse_signal,-2.71,4,"TREND+,KDJ-OS,BB-BOT,KC-BOT",transition
2026-04-07 15:00,2026-04-07 17:00,2026-04,SELL,4659.55,4653.37,0.12,2,reverse_signal,0.07,3,"KDJ-OB,TOP-DIV",ranging
2026-04-07 17:00,2026-04-08 09:00,2026-04,BUY,4653.37,4818.12,15.98,15,reverse_signal,-0.1,4,"TREND+,DIVERG,LOW-VOL",ranging
2026-04-08 09:00,2026-04-09 02:00,2026-04,SELL,4818.12,4756.35,5.68,17,reverse_signal,4.11,3,"KDJ-OB,KC-TOP,RSI-OB",transition
2026-04-09 02:00,2026-04-10 22:00,2026-04,BUY,4756.35,4768.05,0.67,42,reverse_signal,-0.31,3,"TREND+,KDJ-OS,LOW-VOL",ranging
2026-04-10 22:00,2026-04-11 05:00,2026-04,SELL,4768.05,4765.22,-0.22,7,reverse_signal,0.52,3,"KDJ-OB,TOP-DIV",ranging
2026-04-11 05:00,2026-04-13 09:00,2026-04,BUY,4765.22,4659.03,-11.12,3,hard_stop,0.16,4,"TREND+,DIVERG,LOW-VOL",ranging
2026-04-13 10:00,2026-04-13 16:00,2026-04,BUY,4671.36,4729.27,5.29,6,reverse_signal,-2.91,7,"KDJ-OS,BB-BOT,KC-BOT,DIVERG,RSI-OS,LOW-VOL",ranging
2026-04-13 16:00,2026-04-13 21:00,2026-04,SELL,4729.27,4722.11,0.22,5,reverse_signal,-0.16,3,"KDJ-OB,TOP-DIV",ranging
2026-04-13 21:00,2026-04-14 18:00,2026-04,BUY,4722.11,4777.17,5.01,20,reverse_signal,-0.33,4,"TREND+,DIVERG,LOW-VOL",ranging
2026-04-14 18:00,2026-04-15 04:00,2026-04,SELL,4777.17,4835.09,-6.29,10,hard_stop,1.14,3,"KDJ-OB,TOP-DIV",ranging
2026-04-15 05:00,2026-04-15 15:00,2026-04,SELL,4835.59,4824.79,0.58,9,reverse_signal,2.38,5,"KDJ-OB,KC-TOP,TOP-DIV,RSI-OB",ranging
2026-04-15 15:00,2026-04-16 00:00,2026-04,BUY,4824.79,4828.8,-0.1,9,reverse_signal,0.59,3,"TREND+,KDJ-OS,LOW-VOL",ranging
2026-04-16 00:00,2026-04-16 04:00,2026-04,SELL,4828.8,4792.48,3.13,4,reverse_signal,0.84,3,"KDJ-OB,TOP-DIV",ranging
2026-04-16 04:00,2026-04-22 01:00,2026-04,BUY,4792.48,4739.07,-5.84,89,hard_stop,-0.91,3,"TREND+,KDJ-OS,LOW-VOL",ranging
2026-04-22 02:00,2026-04-22 06:00,2026-04,BUY,4740.08,4679.32,-6.58,4,hard_stop,-2.2,4,"BB-BOT,KC-BOT,RSI-OS,LOW-VOL",ranging
2026-04-22 07:00,2026-04-24 13:00,2026-04,BUY,4718.75,4676.66,-4.71,51,hard_stop,-1.5,3,"KDJ-OS,KC-BOT,LOW-VOL",ranging
2026-04-24 18:00,2026-04-27 16:00,2026-04,BUY,4694.37,4709.97,1.06,21,reverse_signal,-0.14,3,"DIVERG,LOW-VOL",ranging
2026-04-27 16:00,2026-04-28 16:00,2026-04,SELL,4709.97,4632.03,7.29,23,reverse_signal,0.09,3,"KDJ-OB,TOP-DIV",ranging
2026-04-28 16:00,2026-04-28 22:00,2026-04,BUY,4632.03,4562.5,-7.45,6,hard_stop,-3.19,5,"KDJ-OS,BB-BOT,KC-BOT,RSI-OS,LOW-VOL",ranging
2026-04-28 23:00,2026-04-29 20:00,2026-04,BUY,4593.65,4555.62,-4.3,20,hard_stop,-2.57,4,"KDJ-OS,BB-BOT,KC-BOT,LOW-VOL",ranging
2026-04-29 21:00,2026-04-30 00:00,2026-04,BUY,4569.81,4521.71,-5.31,3,hard_stop,-1.2,3,"KDJ-OS,BB-BOT,LOW-VOL",ranging
2026-04-30 01:00,2026-04-30 10:00,2026-04,BUY,4539.31,4561.65,1.73,8,reverse_signal,-1.83,4,"KDJ-OS,BB-BOT,KC-BOT,LOW-VOL",ranging
2026-04-30 10:00,2026-04-30 16:00,2026-04,SELL,4561.65,4562.48,-0.58,6,reverse_signal,0.03,3,"KDJ-OB,TOP-DIV",ranging
2026-04-30 16:00,2026-05-02 01:00,2026-04,BUY,4562.48,4631.96,6.45,32,reverse_signal,0.07,3,"DIVERG,LOW-VOL",ranging
2026-05-02 01:00,2026-05-04 14:00,2026-05,SELL,4631.96,4614.94,1.2,12,reverse_signal,1.58,4,"KDJ-OB,KC-TOP,TOP-DIV",ranging
2026-05-04 14:00,2026-05-04 19:00,2026-05,BUY,4614.94,4576.91,-4.3,5,hard_stop,0.15,4,"KDJ-OS,DIVERG,LOW-VOL",ranging
2026-05-04 21:00,2026-05-05 03:00,2026-05,BUY,4562.55,4510.5,-5.71,6,hard_stop,-1.79,4,"KDJ-OS,BB-BOT,KC-BOT,LOW-VOL",ranging
2026-05-05 04:00,2026-05-06 11:00,2026-05,BUY,4522.14,4618.64,9.15,29,reverse_signal,-2.19,4,"KDJ-OS,KC-BOT,RSI-OS,LOW-VOL",ranging
